Day,nokia
2007-12-01,82
2007-12-02,81
2007-12-03,73
2007-12-04,72
2007-12-05,74
2007-12-06,74
2007-12-07,72
2007-12-08,81
2007-12-09,80
2007-12-10,74
2007-12-11,74
2007-12-12,75
2007-12-13,75
2007-12-14,77
2007-12-15,83
2007-12-16,84
2007-12-17,76
2007-12-18,78
2007-12-19,75
2007-12-20,76
2007-12-21,77
2007-12-22,87
2007-12-23,86
2007-12-24,87
2007-12-25,100
2007-12-26,88
2007-12-27,83
2007-12-28,81
2007-12-29,82
2007-12-30,78
2007-12-31,69
