Day,apple
2009-09-01,62
2009-09-02,60
2009-09-03,59
2009-09-04,60
2009-09-05,65
2009-09-06,65
2009-09-07,65
2009-09-08,62
2009-09-09,100
2009-09-10,86
2009-09-11,73
2009-09-12,75
2009-09-13,74
2009-09-14,67
2009-09-15,65
2009-09-16,64
2009-09-17,65
2009-09-18,66
2009-09-19,74
2009-09-20,73
2009-09-21,67
2009-09-22,64
2009-09-23,63
2009-09-24,63
2009-09-25,68
2009-09-26,74
2009-09-27,74
2009-09-28,64
2009-09-29,63
2009-09-30,63
