Day,nokia
2012-06-01,88
2012-06-02,96
2012-06-03,96
2012-06-04,89
2012-06-05,88
2012-06-06,90
2012-06-07,91
2012-06-08,90
2012-06-09,97
2012-06-10,94
2012-06-11,89
2012-06-12,86
2012-06-13,90
2012-06-14,96
2012-06-15,93
2012-06-16,100
2012-06-17,96
2012-06-18,87
2012-06-19,88
2012-06-20,88
2012-06-21,90
2012-06-22,88
2012-06-23,100
2012-06-24,97
2012-06-25,88
2012-06-26,89
2012-06-27,88
2012-06-28,87
2012-06-29,88
2012-06-30,99
