Day,nokia
2010-08-01,90
2010-08-02,89
2010-08-03,86
2010-08-04,86
2010-08-05,88
2010-08-06,89
2010-08-07,99
2010-08-08,99
2010-08-09,90
2010-08-10,89
2010-08-11,90
2010-08-12,89
2010-08-13,89
2010-08-14,100
2010-08-15,95
2010-08-16,87
2010-08-17,86
2010-08-18,93
2010-08-19,92
2010-08-20,90
2010-08-21,100
2010-08-22,92
2010-08-23,87
2010-08-24,90
2010-08-25,88
2010-08-26,90
2010-08-27,92
2010-08-28,97
2010-08-29,95
2010-08-30,88
2010-08-31,88
