Day,amazon
2012-02-01,89
2012-02-02,92
2012-02-03,89
2012-02-04,98
2012-02-05,99
2012-02-06,91
2012-02-07,92
2012-02-08,89
2012-02-09,91
2012-02-10,88
2012-02-11,95
2012-02-12,96
2012-02-13,90
2012-02-14,85
2012-02-15,87
2012-02-16,87
2012-02-17,86
2012-02-18,95
2012-02-19,100
2012-02-20,95
2012-02-21,92
2012-02-22,88
2012-02-23,85
2012-02-24,89
2012-02-25,93
2012-02-26,100
2012-02-27,91
2012-02-28,91
2012-02-29,89
