Day,apple
2008-05-01,99
2008-05-02,94
2008-05-03,100
2008-05-04,95
2008-05-05,89
2008-05-06,91
2008-05-07,87
2008-05-08,87
2008-05-09,89
2008-05-10,94
2008-05-11,98
2008-05-12,88
2008-05-13,85
2008-05-14,85
2008-05-15,86
2008-05-16,87
2008-05-17,91
2008-05-18,95
2008-05-19,88
2008-05-20,87
2008-05-21,85
2008-05-22,89
2008-05-23,89
2008-05-24,93
2008-05-25,92
2008-05-26,85
2008-05-27,86
2008-05-28,88
2008-05-29,85
2008-05-30,86
2008-05-31,95
