Day,apple
2009-05-01,100
2009-05-02,99
2009-05-03,97
2009-05-04,90
2009-05-05,92
2009-05-06,87
2009-05-07,89
2009-05-08,91
2009-05-09,97
2009-05-10,98
2009-05-11,91
2009-05-12,88
2009-05-13,91
2009-05-14,86
2009-05-15,89
2009-05-16,95
2009-05-17,98
2009-05-18,88
2009-05-19,88
2009-05-20,88
2009-05-21,88
2009-05-22,92
2009-05-23,92
2009-05-24,93
2009-05-25,85
2009-05-26,87
2009-05-27,87
2009-05-28,96
2009-05-29,91
2009-05-30,92
2009-05-31,96
