Day,amazon
2012-05-01,96
2012-05-02,93
2012-05-03,87
2012-05-04,85
2012-05-05,92
2012-05-06,100
2012-05-07,91
2012-05-08,93
2012-05-09,91
2012-05-10,89
2012-05-11,86
2012-05-12,89
2012-05-13,95
2012-05-14,90
2012-05-15,90
2012-05-16,85
2012-05-17,87
2012-05-18,83
2012-05-19,87
2012-05-20,96
2012-05-21,89
2012-05-22,86
2012-05-23,81
2012-05-24,82
2012-05-25,81
2012-05-26,83
2012-05-27,86
2012-05-28,84
2012-05-29,87
2012-05-30,85
2012-05-31,85
