Day,microsoft
2013-10-01,95
2013-10-02,94
2013-10-03,93
2013-10-04,84
2013-10-05,74
2013-10-06,77
2013-10-07,92
2013-10-08,96
2013-10-09,96
2013-10-10,95
2013-10-11,87
2013-10-12,74
2013-10-13,78
2013-10-14,90
2013-10-15,89
2013-10-16,95
2013-10-17,98
2013-10-18,100
2013-10-19,81
2013-10-20,85
2013-10-21,96
2013-10-22,100
2013-10-23,100
2013-10-24,98
2013-10-25,91
2013-10-26,76
2013-10-27,78
2013-10-28,92
2013-10-29,96
2013-10-30,93
2013-10-31,90
