Day,hp
2012-05-01,85
2012-05-02,92
2012-05-03,94
2012-05-04,90
2012-05-05,77
2012-05-06,73
2012-05-07,95
2012-05-08,98
2012-05-09,98
2012-05-10,96
2012-05-11,93
2012-05-12,79
2012-05-13,73
2012-05-14,95
2012-05-15,97
2012-05-16,96
2012-05-17,95
2012-05-18,96
2012-05-19,79
2012-05-20,74
2012-05-21,94
2012-05-22,100
2012-05-23,97
2012-05-24,99
2012-05-25,94
2012-05-26,80
2012-05-27,72
2012-05-28,93
2012-05-29,98
2012-05-30,95
2012-05-31,95
