Day,apple
2008-02-01,86
2008-02-02,94
2008-02-03,100
2008-02-04,85
2008-02-05,91
2008-02-06,88
2008-02-07,84
2008-02-08,86
2008-02-09,94
2008-02-10,95
2008-02-11,84
2008-02-12,84
2008-02-13,85
2008-02-14,81
2008-02-15,85
2008-02-16,94
2008-02-17,93
2008-02-18,81
2008-02-19,81
2008-02-20,83
2008-02-21,80
2008-02-22,80
2008-02-23,90
2008-02-24,87
2008-02-25,79
2008-02-26,85
2008-02-27,87
2008-02-28,83
2008-02-29,80
