Day,amazon
2008-03-01,91
2008-03-02,100
2008-03-03,90
2008-03-04,85
2008-03-05,87
2008-03-06,85
2008-03-07,85
2008-03-08,91
2008-03-09,92
2008-03-10,85
2008-03-11,89
2008-03-12,95
2008-03-13,88
2008-03-14,84
2008-03-15,90
2008-03-16,98
2008-03-17,89
2008-03-18,87
2008-03-19,84
2008-03-20,87
2008-03-21,89
2008-03-22,91
2008-03-23,93
2008-03-24,91
2008-03-25,88
2008-03-26,84
2008-03-27,85
2008-03-28,84
2008-03-29,90
2008-03-30,92
2008-03-31,87
