Day,hp
2011-02-01,95
2011-02-02,90
2011-02-03,93
2011-02-04,89
2011-02-05,80
2011-02-06,75
2011-02-07,89
2011-02-08,95
2011-02-09,100
2011-02-10,99
2011-02-11,93
2011-02-12,81
2011-02-13,76
2011-02-14,91
2011-02-15,91
2011-02-16,95
2011-02-17,92
2011-02-18,89
2011-02-19,82
2011-02-20,75
2011-02-21,94
2011-02-22,93
2011-02-23,93
2011-02-24,94
2011-02-25,89
2011-02-26,81
2011-02-27,77
2011-02-28,90
