Day,nokia
2006-10-01,89
2006-10-02,82
2006-10-03,87
2006-10-04,85
2006-10-05,83
2006-10-06,87
2006-10-07,95
2006-10-08,92
2006-10-09,86
2006-10-10,85
2006-10-11,80
2006-10-12,82
2006-10-13,84
2006-10-14,100
2006-10-15,88
2006-10-16,81
2006-10-17,80
2006-10-18,82
2006-10-19,81
2006-10-20,83
2006-10-21,91
2006-10-22,87
2006-10-23,81
2006-10-24,80
2006-10-25,81
2006-10-26,84
2006-10-27,83
2006-10-28,93
2006-10-29,88
2006-10-30,83
2006-10-31,82
