Day,amazon
2011-10-01,91
2011-10-02,96
2011-10-03,89
2011-10-04,86
2011-10-05,88
2011-10-06,85
2011-10-07,84
2011-10-08,93
2011-10-09,95
2011-10-10,90
2011-10-11,83
2011-10-12,86
2011-10-13,83
2011-10-14,84
2011-10-15,88
2011-10-16,94
2011-10-17,91
2011-10-18,88
2011-10-19,90
2011-10-20,86
2011-10-21,84
2011-10-22,90
2011-10-23,97
2011-10-24,93
2011-10-25,91
2011-10-26,93
2011-10-27,91
2011-10-28,87
2011-10-29,91
2011-10-30,100
2011-10-31,91
