Day,nokia
2010-02-01,85
2010-02-02,88
2010-02-03,87
2010-02-04,90
2010-02-05,90
2010-02-06,100
2010-02-07,94
2010-02-08,87
2010-02-09,84
2010-02-10,87
2010-02-11,89
2010-02-12,89
2010-02-13,96
2010-02-14,93
2010-02-15,91
2010-02-16,87
2010-02-17,88
2010-02-18,85
2010-02-19,88
2010-02-20,98
2010-02-21,94
2010-02-22,85
2010-02-23,87
2010-02-24,87
2010-02-25,84
2010-02-26,84
2010-02-27,94
2010-02-28,92
