Day,motorola
2007-05-01,87
2007-05-02,84
2007-05-03,86
2007-05-04,92
2007-05-05,98
2007-05-06,95
2007-05-07,84
2007-05-08,89
2007-05-09,87
2007-05-10,86
2007-05-11,85
2007-05-12,100
2007-05-13,92
2007-05-14,85
2007-05-15,90
2007-05-16,92
2007-05-17,90
2007-05-18,91
2007-05-19,100
2007-05-20,92
2007-05-21,82
2007-05-22,88
2007-05-23,87
2007-05-24,80
2007-05-25,86
2007-05-26,95
2007-05-27,87
2007-05-28,87
2007-05-29,84
2007-05-30,84
2007-05-31,85
