Day,nokia
2006-02-01,86
2006-02-02,87
2006-02-03,91
2006-02-04,100
2006-02-05,93
2006-02-06,85
2006-02-07,87
2006-02-08,87
2006-02-09,89
2006-02-10,87
2006-02-11,95
2006-02-12,92
2006-02-13,87
2006-02-14,88
2006-02-15,89
2006-02-16,87
2006-02-17,92
2006-02-18,99
2006-02-19,92
2006-02-20,89
2006-02-21,85
2006-02-22,86
2006-02-23,81
2006-02-24,85
2006-02-25,94
2006-02-26,92
2006-02-27,85
2006-02-28,83
