Day,microsoft
2007-10-01,94
2007-10-02,95
2007-10-03,100
2007-10-04,96
2007-10-05,94
2007-10-06,83
2007-10-07,84
2007-10-08,92
2007-10-09,94
2007-10-10,98
2007-10-11,95
2007-10-12,91
2007-10-13,81
2007-10-14,84
2007-10-15,90
2007-10-16,96
2007-10-17,94
2007-10-18,95
2007-10-19,93
2007-10-20,82
2007-10-21,81
2007-10-22,91
2007-10-23,93
2007-10-24,96
2007-10-25,97
2007-10-26,94
2007-10-27,78
2007-10-28,80
2007-10-29,93
2007-10-30,93
2007-10-31,96
