Day,microsoft
2011-08-01,93
2011-08-02,93
2011-08-03,95
2011-08-04,96
2011-08-05,88
2011-08-06,79
2011-08-07,80
2011-08-08,93
2011-08-09,96
2011-08-10,97
2011-08-11,96
2011-08-12,91
2011-08-13,79
2011-08-14,80
2011-08-15,93
2011-08-16,99
2011-08-17,99
2011-08-18,97
2011-08-19,90
2011-08-20,78
2011-08-21,81
2011-08-22,95
2011-08-23,99
2011-08-24,98
2011-08-25,100
2011-08-26,91
2011-08-27,80
2011-08-28,80
2011-08-29,96
2011-08-30,99
2011-08-31,99
