Day,amazon
2012-06-01,81
2012-06-02,87
2012-06-03,96
2012-06-04,84
2012-06-05,83
2012-06-06,86
2012-06-07,86
2012-06-08,84
2012-06-09,88
2012-06-10,99
2012-06-11,90
2012-06-12,88
2012-06-13,86
2012-06-14,83
2012-06-15,88
2012-06-16,92
2012-06-17,97
2012-06-18,89
2012-06-19,90
2012-06-20,87
2012-06-21,87
2012-06-22,84
2012-06-23,90
2012-06-24,100
2012-06-25,93
2012-06-26,91
2012-06-27,88
2012-06-28,86
2012-06-29,87
2012-06-30,92
