Day,microsoft
2013-09-01,58
2013-09-02,68
2013-09-03,100
2013-09-04,88
2013-09-05,83
2013-09-06,72
2013-09-07,60
2013-09-08,63
2013-09-09,77
2013-09-10,80
2013-09-11,83
2013-09-12,85
2013-09-13,81
2013-09-14,66
2013-09-15,69
2013-09-16,79
2013-09-17,85
2013-09-18,83
2013-09-19,83
2013-09-20,74
2013-09-21,64
2013-09-22,64
2013-09-23,81
2013-09-24,86
2013-09-25,80
2013-09-26,81
2013-09-27,74
2013-09-28,62
2013-09-29,67
2013-09-30,77
