Day,microsoft
2011-10-01,73
2011-10-02,75
2011-10-03,89
2011-10-04,88
2011-10-05,90
2011-10-06,100
2011-10-07,85
2011-10-08,76
2011-10-09,75
2011-10-10,86
2011-10-11,89
2011-10-12,92
2011-10-13,89
2011-10-14,83
2011-10-15,73
2011-10-16,76
2011-10-17,89
2011-10-18,88
2011-10-19,87
2011-10-20,89
2011-10-21,79
2011-10-22,69
2011-10-23,73
2011-10-24,84
2011-10-25,87
2011-10-26,88
2011-10-27,84
2011-10-28,79
2011-10-29,69
2011-10-30,72
2011-10-31,84
