Day,nokia
2013-06-01,94
2013-06-02,93
2013-06-03,82
2013-06-04,85
2013-06-05,86
2013-06-06,86
2013-06-07,88
2013-06-08,94
2013-06-09,91
2013-06-10,86
2013-06-11,84
2013-06-12,85
2013-06-13,89
2013-06-14,90
2013-06-15,98
2013-06-16,95
2013-06-17,86
2013-06-18,84
2013-06-19,82
2013-06-20,86
2013-06-21,89
2013-06-22,95
2013-06-23,95
2013-06-24,85
2013-06-25,89
2013-06-26,87
2013-06-27,86
2013-06-28,92
2013-06-29,100
2013-06-30,96
