Day,microsoft
2004-09-01,89
2004-09-02,94
2004-09-03,93
2004-09-04,80
2004-09-05,75
2004-09-06,85
2004-09-07,95
2004-09-08,94
2004-09-09,97
2004-09-10,93
2004-09-11,83
2004-09-12,86
2004-09-13,89
2004-09-14,90
2004-09-15,100
2004-09-16,98
2004-09-17,94
2004-09-18,84
2004-09-19,84
2004-09-20,94
2004-09-21,93
2004-09-22,93
2004-09-23,95
2004-09-24,96
2004-09-25,84
2004-09-26,82
2004-09-27,92
2004-09-28,98
2004-09-29,94
2004-09-30,98
