Day,motorola
2011-08-01,47
2011-08-02,47
2011-08-03,47
2011-08-04,48
2011-08-05,47
2011-08-06,47
2011-08-07,47
2011-08-08,48
2011-08-09,48
2011-08-10,47
2011-08-11,48
2011-08-12,48
2011-08-13,49
2011-08-14,46
2011-08-15,100
2011-08-16,80
2011-08-17,63
2011-08-18,53
2011-08-19,52
2011-08-20,52
2011-08-21,48
2011-08-22,49
2011-08-23,48
2011-08-24,48
2011-08-25,48
2011-08-26,48
2011-08-27,48
2011-08-28,46
2011-08-29,46
2011-08-30,48
2011-08-31,47
