Day,amazon
2008-07-01,86
2008-07-02,83
2008-07-03,85
2008-07-04,81
2008-07-05,89
2008-07-06,100
2008-07-07,88
2008-07-08,88
2008-07-09,88
2008-07-10,84
2008-07-11,82
2008-07-12,88
2008-07-13,100
2008-07-14,87
2008-07-15,87
2008-07-16,84
2008-07-17,85
2008-07-18,89
2008-07-19,89
2008-07-20,99
2008-07-21,87
2008-07-22,88
2008-07-23,83
2008-07-24,83
2008-07-25,85
2008-07-26,86
2008-07-27,93
2008-07-28,87
2008-07-29,88
2008-07-30,86
2008-07-31,88
