Day,amazon
2007-08-01,84
2007-08-02,83
2007-08-03,85
2007-08-04,88
2007-08-05,93
2007-08-06,89
2007-08-07,84
2007-08-08,87
2007-08-09,83
2007-08-10,87
2007-08-11,86
2007-08-12,93
2007-08-13,89
2007-08-14,87
2007-08-15,91
2007-08-16,84
2007-08-17,85
2007-08-18,91
2007-08-19,100
2007-08-20,90
2007-08-21,90
2007-08-22,86
2007-08-23,89
2007-08-24,85
2007-08-25,88
2007-08-26,90
2007-08-27,84
2007-08-28,88
2007-08-29,86
2007-08-30,87
2007-08-31,88
