Day,nokia
2008-03-01,100
2008-03-02,96
2008-03-03,86
2008-03-04,85
2008-03-05,84
2008-03-06,87
2008-03-07,85
2008-03-08,97
2008-03-09,92
2008-03-10,84
2008-03-11,84
2008-03-12,84
2008-03-13,87
2008-03-14,87
2008-03-15,97
2008-03-16,91
2008-03-17,86
2008-03-18,84
2008-03-19,87
2008-03-20,84
2008-03-21,89
2008-03-22,95
2008-03-23,93
2008-03-24,87
2008-03-25,89
2008-03-26,86
2008-03-27,87
2008-03-28,87
2008-03-29,95
2008-03-30,91
2008-03-31,83
