Day,hp
2010-08-01,73
2010-08-02,92
2010-08-03,93
2010-08-04,92
2010-08-05,92
2010-08-06,90
2010-08-07,86
2010-08-08,80
2010-08-09,100
2010-08-10,96
2010-08-11,92
2010-08-12,93
2010-08-13,91
2010-08-14,83
2010-08-15,78
2010-08-16,94
2010-08-17,96
2010-08-18,98
2010-08-19,95
2010-08-20,94
2010-08-21,81
2010-08-22,78
2010-08-23,97
2010-08-24,97
2010-08-25,97
2010-08-26,96
2010-08-27,92
2010-08-28,80
2010-08-29,78
2010-08-30,96
2010-08-31,94
