Day,apple
2013-02-01,90
2013-02-02,99
2013-02-03,100
2013-02-04,90
2013-02-05,89
2013-02-06,87
2013-02-07,85
2013-02-08,91
2013-02-09,96
2013-02-10,96
2013-02-11,90
2013-02-12,89
2013-02-13,89
2013-02-14,88
2013-02-15,89
2013-02-16,96
2013-02-17,95
2013-02-18,89
2013-02-19,86
2013-02-20,88
2013-02-21,84
2013-02-22,87
2013-02-23,95
2013-02-24,94
2013-02-25,83
2013-02-26,84
2013-02-27,85
2013-02-28,81
