Day,nokia
2010-03-01,83
2010-03-02,86
2010-03-03,91
2010-03-04,89
2010-03-05,90
2010-03-06,100
2010-03-07,95
2010-03-08,85
2010-03-09,85
2010-03-10,85
2010-03-11,84
2010-03-12,87
2010-03-13,100
2010-03-14,94
2010-03-15,86
2010-03-16,86
2010-03-17,86
2010-03-18,87
2010-03-19,83
2010-03-20,96
2010-03-21,92
2010-03-22,83
2010-03-23,83
2010-03-24,81
2010-03-25,83
2010-03-26,83
2010-03-27,94
2010-03-28,90
2010-03-29,81
2010-03-30,84
2010-03-31,81
