Day,amazon
2007-02-01,87
2007-02-02,87
2007-02-03,92
2007-02-04,100
2007-02-05,87
2007-02-06,88
2007-02-07,84
2007-02-08,85
2007-02-09,87
2007-02-10,93
2007-02-11,99
2007-02-12,88
2007-02-13,82
2007-02-14,83
2007-02-15,81
2007-02-16,83
2007-02-17,90
2007-02-18,96
2007-02-19,88
2007-02-20,86
2007-02-21,87
2007-02-22,86
2007-02-23,86
2007-02-24,88
2007-02-25,96
2007-02-26,85
2007-02-27,86
2007-02-28,83
