Day,microsoft
2006-03-01,97
2006-03-02,99
2006-03-03,95
2006-03-04,85
2006-03-05,84
2006-03-06,89
2006-03-07,90
2006-03-08,94
2006-03-09,100
2006-03-10,95
2006-03-11,84
2006-03-12,81
2006-03-13,86
2006-03-14,89
2006-03-15,89
2006-03-16,90
2006-03-17,86
2006-03-18,80
2006-03-19,81
2006-03-20,85
2006-03-21,92
2006-03-22,92
2006-03-23,93
2006-03-24,88
2006-03-25,79
2006-03-26,79
2006-03-27,84
2006-03-28,86
2006-03-29,87
2006-03-30,87
2006-03-31,87
