Day,apple
2008-10-01,70
2008-10-02,70
2008-10-03,76
2008-10-04,86
2008-10-05,85
2008-10-06,69
2008-10-07,68
2008-10-08,67
2008-10-09,67
2008-10-10,73
2008-10-11,86
2008-10-12,89
2008-10-13,75
2008-10-14,100
2008-10-15,92
2008-10-16,78
2008-10-17,75
2008-10-18,84
2008-10-19,84
2008-10-20,68
2008-10-21,69
2008-10-22,68
2008-10-23,65
2008-10-24,65
2008-10-25,75
2008-10-26,76
2008-10-27,66
2008-10-28,63
2008-10-29,63
2008-10-30,62
2008-10-31,62
