Day,nokia
2010-10-01,90
2010-10-02,100
2010-10-03,93
2010-10-04,84
2010-10-05,89
2010-10-06,85
2010-10-07,82
2010-10-08,92
2010-10-09,98
2010-10-10,97
2010-10-11,89
2010-10-12,89
2010-10-13,88
2010-10-14,91
2010-10-15,92
2010-10-16,98
2010-10-17,94
2010-10-18,87
2010-10-19,87
2010-10-20,86
2010-10-21,89
2010-10-22,89
2010-10-23,97
2010-10-24,97
2010-10-25,86
2010-10-26,84
2010-10-27,87
2010-10-28,87
2010-10-29,88
2010-10-30,95
2010-10-31,95
