Day,amazon
2012-04-01,96
2012-04-02,87
2012-04-03,89
2012-04-04,87
2012-04-05,85
2012-04-06,87
2012-04-07,89
2012-04-08,89
2012-04-09,84
2012-04-10,84
2012-04-11,86
2012-04-12,85
2012-04-13,82
2012-04-14,87
2012-04-15,97
2012-04-16,88
2012-04-17,85
2012-04-18,84
2012-04-19,87
2012-04-20,83
2012-04-21,90
2012-04-22,100
2012-04-23,89
2012-04-24,86
2012-04-25,86
2012-04-26,82
2012-04-27,84
2012-04-28,91
2012-04-29,100
2012-04-30,90
