Day,apple
2011-08-01,65
2011-08-02,66
2011-08-03,66
2011-08-04,65
2011-08-05,66
2011-08-06,69
2011-08-07,71
2011-08-08,65
2011-08-09,65
2011-08-10,65
2011-08-11,65
2011-08-12,66
2011-08-13,70
2011-08-14,70
2011-08-15,71
2011-08-16,66
2011-08-17,68
2011-08-18,63
2011-08-19,65
2011-08-20,68
2011-08-21,70
2011-08-22,65
2011-08-23,65
2011-08-24,69
2011-08-25,100
2011-08-26,77
2011-08-27,75
2011-08-28,73
2011-08-29,69
2011-08-30,69
2011-08-31,67
