Day,hp
2010-03-01,92
2010-03-02,99
2010-03-03,98
2010-03-04,99
2010-03-05,92
2010-03-06,84
2010-03-07,79
2010-03-08,92
2010-03-09,96
2010-03-10,100
2010-03-11,95
2010-03-12,91
2010-03-13,86
2010-03-14,76
2010-03-15,95
2010-03-16,97
2010-03-17,94
2010-03-18,94
2010-03-19,89
2010-03-20,82
2010-03-21,76
2010-03-22,92
2010-03-23,92
2010-03-24,91
2010-03-25,90
2010-03-26,88
2010-03-27,78
2010-03-28,74
2010-03-29,90
2010-03-30,91
2010-03-31,87
