Day,apple
2004-03-01,79
2004-03-02,78
2004-03-03,94
2004-03-04,80
2004-03-05,88
2004-03-06,82
2004-03-07,97
2004-03-08,71
2004-03-09,71
2004-03-10,71
2004-03-11,100
2004-03-12,78
2004-03-13,87
2004-03-14,83
2004-03-15,82
2004-03-16,82
2004-03-17,81
2004-03-18,84
2004-03-19,84
2004-03-20,87
2004-03-21,83
2004-03-22,82
2004-03-23,78
2004-03-24,78
2004-03-25,80
2004-03-26,77
2004-03-27,81
2004-03-28,86
2004-03-29,77
2004-03-30,79
2004-03-31,77
