Day,nokia
2006-06-01,88
2006-06-02,89
2006-06-03,100
2006-06-04,97
2006-06-05,87
2006-06-06,89
2006-06-07,88
2006-06-08,87
2006-06-09,84
2006-06-10,93
2006-06-11,91
2006-06-12,85
2006-06-13,84
2006-06-14,89
2006-06-15,91
2006-06-16,92
2006-06-17,100
2006-06-18,94
2006-06-19,96
2006-06-20,91
2006-06-21,91
2006-06-22,88
2006-06-23,91
2006-06-24,94
2006-06-25,94
2006-06-26,87
2006-06-27,88
2006-06-28,91
2006-06-29,91
2006-06-30,89
