Day,apple
2004-11-01,78
2004-11-02,71
2004-11-03,68
2004-11-04,70
2004-11-05,80
2004-11-06,91
2004-11-07,87
2004-11-08,81
2004-11-09,73
2004-11-10,73
2004-11-11,75
2004-11-12,76
2004-11-13,87
2004-11-14,84
2004-11-15,76
2004-11-16,78
2004-11-17,76
2004-11-18,80
2004-11-19,94
2004-11-20,88
2004-11-21,100
2004-11-22,91
2004-11-23,92
2004-11-24,93
2004-11-25,92
2004-11-26,86
2004-11-27,88
2004-11-28,85
2004-11-29,80
2004-11-30,81
