Day,amazon
2013-05-01,95
2013-05-02,88
2013-05-03,90
2013-05-04,94
2013-05-05,98
2013-05-06,92
2013-05-07,90
2013-05-08,86
2013-05-09,91
2013-05-10,89
2013-05-11,99
2013-05-12,100
2013-05-13,96
2013-05-14,91
2013-05-15,88
2013-05-16,86
2013-05-17,86
2013-05-18,92
2013-05-19,98
2013-05-20,93
2013-05-21,91
2013-05-22,91
2013-05-23,89
2013-05-24,87
2013-05-25,91
2013-05-26,95
2013-05-27,91
2013-05-28,89
2013-05-29,93
2013-05-30,90
2013-05-31,88
