Day,nokia
2005-03-01,84
2005-03-02,83
2005-03-03,85
2005-03-04,83
2005-03-05,100
2005-03-06,92
2005-03-07,86
2005-03-08,82
2005-03-09,81
2005-03-10,83
2005-03-11,84
2005-03-12,96
2005-03-13,91
2005-03-14,84
2005-03-15,81
2005-03-16,81
2005-03-17,77
2005-03-18,81
2005-03-19,91
2005-03-20,89
2005-03-21,84
2005-03-22,79
2005-03-23,80
2005-03-24,78
2005-03-25,87
2005-03-26,90
2005-03-27,95
2005-03-28,72
2005-03-29,81
2005-03-30,79
2005-03-31,77
