Day,hp
2013-06-01,82
2013-06-02,75
2013-06-03,95
2013-06-04,97
2013-06-05,99
2013-06-06,96
2013-06-07,92
2013-06-08,80
2013-06-09,77
2013-06-10,95
2013-06-11,94
2013-06-12,99
2013-06-13,100
2013-06-14,93
2013-06-15,81
2013-06-16,77
2013-06-17,95
2013-06-18,95
2013-06-19,97
2013-06-20,96
2013-06-21,92
2013-06-22,79
2013-06-23,77
2013-06-24,94
2013-06-25,97
2013-06-26,97
2013-06-27,97
2013-06-28,94
2013-06-29,84
2013-06-30,77
