Day,motorola
2013-08-01,93
2013-08-02,100
2013-08-03,83
2013-08-04,75
2013-08-05,75
2013-08-06,75
2013-08-07,74
2013-08-08,76
2013-08-09,76
2013-08-10,70
2013-08-11,69
2013-08-12,70
2013-08-13,72
2013-08-14,71
2013-08-15,69
2013-08-16,68
2013-08-17,68
2013-08-18,62
2013-08-19,65
2013-08-20,70
2013-08-21,68
2013-08-22,69
2013-08-23,67
2013-08-24,67
2013-08-25,61
2013-08-26,64
2013-08-27,66
2013-08-28,64
2013-08-29,64
2013-08-30,65
2013-08-31,63
