Day,amazon
2004-07-01,93
2004-07-02,83
2004-07-03,94
2004-07-04,97
2004-07-05,82
2004-07-06,83
2004-07-07,91
2004-07-08,84
2004-07-09,88
2004-07-10,99
2004-07-11,92
2004-07-12,89
2004-07-13,87
2004-07-14,88
2004-07-15,85
2004-07-16,89
2004-07-17,95
2004-07-18,99
2004-07-19,93
2004-07-20,100
2004-07-21,88
2004-07-22,86
2004-07-23,89
2004-07-24,95
2004-07-25,90
2004-07-26,88
2004-07-27,90
2004-07-28,88
2004-07-29,94
2004-07-30,90
2004-07-31,90
