Day,apple
2006-09-01,59
2006-09-02,66
2006-09-03,66
2006-09-04,56
2006-09-05,56
2006-09-06,60
2006-09-07,60
2006-09-08,62
2006-09-09,68
2006-09-10,70
2006-09-11,60
2006-09-12,100
2006-09-13,97
2006-09-14,77
2006-09-15,76
2006-09-16,85
2006-09-17,82
2006-09-18,69
2006-09-19,66
2006-09-20,67
2006-09-21,66
2006-09-22,70
2006-09-23,81
2006-09-24,82
2006-09-25,68
2006-09-26,68
2006-09-27,66
2006-09-28,68
2006-09-29,73
2006-09-30,84
