Day,nokia
2013-07-01,79
2013-07-02,79
2013-07-03,78
2013-07-04,83
2013-07-05,82
2013-07-06,88
2013-07-07,86
2013-07-08,76
2013-07-09,81
2013-07-10,81
2013-07-11,87
2013-07-12,93
2013-07-13,100
2013-07-14,94
2013-07-15,85
2013-07-16,83
2013-07-17,84
2013-07-18,85
2013-07-19,85
2013-07-20,93
2013-07-21,92
2013-07-22,83
2013-07-23,83
2013-07-24,81
2013-07-25,80
2013-07-26,82
2013-07-27,96
2013-07-28,89
2013-07-29,79
2013-07-30,80
2013-07-31,79
