Day,microsoft
2007-05-01,85
2007-05-02,86
2007-05-03,83
2007-05-04,84
2007-05-05,75
2007-05-06,74
2007-05-07,85
2007-05-08,86
2007-05-09,88
2007-05-10,90
2007-05-11,85
2007-05-12,76
2007-05-13,74
2007-05-14,84
2007-05-15,87
2007-05-16,85
2007-05-17,90
2007-05-18,83
2007-05-19,71
2007-05-20,74
2007-05-21,81
2007-05-22,87
2007-05-23,86
2007-05-24,83
2007-05-25,79
2007-05-26,71
2007-05-27,71
2007-05-28,75
2007-05-29,82
2007-05-30,100
2007-05-31,99
