Day,amazon
2013-08-01,88
2013-08-02,88
2013-08-03,91
2013-08-04,100
2013-08-05,96
2013-08-06,94
2013-08-07,91
2013-08-08,91
2013-08-09,89
2013-08-10,93
2013-08-11,99
2013-08-12,93
2013-08-13,91
2013-08-14,89
2013-08-15,89
2013-08-16,87
2013-08-17,93
2013-08-18,98
2013-08-19,99
2013-08-20,92
2013-08-21,93
2013-08-22,90
2013-08-23,85
2013-08-24,92
2013-08-25,98
2013-08-26,92
2013-08-27,93
2013-08-28,90
2013-08-29,90
2013-08-30,89
2013-08-31,94
