Day,apple
2009-11-01,75
2009-11-02,71
2009-11-03,67
2009-11-04,66
2009-11-05,63
2009-11-06,67
2009-11-07,71
2009-11-08,75
2009-11-09,68
2009-11-10,66
2009-11-11,66
2009-11-12,67
2009-11-13,67
2009-11-14,73
2009-11-15,76
2009-11-16,67
2009-11-17,69
2009-11-18,68
2009-11-19,68
2009-11-20,69
2009-11-21,75
2009-11-22,78
2009-11-23,73
2009-11-24,77
2009-11-25,82
2009-11-26,88
2009-11-27,100
2009-11-28,86
2009-11-29,79
2009-11-30,74
