Day,microsoft
2012-09-01,72
2012-09-02,72
2012-09-03,82
2012-09-04,89
2012-09-05,96
2012-09-06,93
2012-09-07,86
2012-09-08,74
2012-09-09,75
2012-09-10,92
2012-09-11,91
2012-09-12,94
2012-09-13,93
2012-09-14,87
2012-09-15,72
2012-09-16,75
2012-09-17,89
2012-09-18,100
2012-09-19,96
2012-09-20,94
2012-09-21,86
2012-09-22,79
2012-09-23,78
2012-09-24,90
2012-09-25,93
2012-09-26,93
2012-09-27,91
2012-09-28,85
2012-09-29,73
2012-09-30,77
