Day,motorola
2004-01-01,88
2004-01-02,89
2004-01-03,90
2004-01-04,85
2004-01-05,72
2004-01-06,85
2004-01-07,83
2004-01-08,86
2004-01-09,81
2004-01-10,86
2004-01-11,85
2004-01-12,79
2004-01-13,79
2004-01-14,84
2004-01-15,85
2004-01-16,84
2004-01-17,100
2004-01-18,80
2004-01-19,73
2004-01-20,78
2004-01-21,82
2004-01-22,78
2004-01-23,85
2004-01-24,85
2004-01-25,89
2004-01-26,71
2004-01-27,73
2004-01-28,75
2004-01-29,75
2004-01-30,77
2004-01-31,86
