Day,nokia
2013-04-01,92
2013-04-02,90
2013-04-03,91
2013-04-04,90
2013-04-05,91
2013-04-06,99
2013-04-07,94
2013-04-08,88
2013-04-09,90
2013-04-10,89
2013-04-11,90
2013-04-12,94
2013-04-13,100
2013-04-14,98
2013-04-15,87
2013-04-16,87
2013-04-17,90
2013-04-18,90
2013-04-19,89
2013-04-20,95
2013-04-21,96
2013-04-22,86
2013-04-23,87
2013-04-24,89
2013-04-25,89
2013-04-26,90
2013-04-27,98
2013-04-28,96
2013-04-29,87
2013-04-30,87
