Day,nokia
2011-10-01,96
2011-10-02,95
2011-10-03,86
2011-10-04,84
2011-10-05,86
2011-10-06,84
2011-10-07,90
2011-10-08,98
2011-10-09,98
2011-10-10,87
2011-10-11,84
2011-10-12,87
2011-10-13,89
2011-10-14,90
2011-10-15,96
2011-10-16,93
2011-10-17,87
2011-10-18,87
2011-10-19,85
2011-10-20,88
2011-10-21,88
2011-10-22,97
2011-10-23,93
2011-10-24,83
2011-10-25,85
2011-10-26,99
2011-10-27,97
2011-10-28,91
2011-10-29,100
2011-10-30,98
2011-10-31,88
