Day,apple
2009-10-01,73
2009-10-02,78
2009-10-03,85
2009-10-04,90
2009-10-05,76
2009-10-06,76
2009-10-07,75
2009-10-08,74
2009-10-09,77
2009-10-10,87
2009-10-11,94
2009-10-12,79
2009-10-13,72
2009-10-14,72
2009-10-15,73
2009-10-16,75
2009-10-17,83
2009-10-18,83
2009-10-19,75
2009-10-20,92
2009-10-21,100
2009-10-22,86
2009-10-23,83
2009-10-24,88
2009-10-25,88
2009-10-26,76
2009-10-27,75
2009-10-28,73
2009-10-29,73
2009-10-30,75
2009-10-31,82
