Day,apple
2012-06-01,50
2012-06-02,54
2012-06-03,56
2012-06-04,52
2012-06-05,51
2012-06-06,51
2012-06-07,51
2012-06-08,51
2012-06-09,56
2012-06-10,57
2012-06-11,100
2012-06-12,89
2012-06-13,67
2012-06-14,60
2012-06-15,59
2012-06-16,62
2012-06-17,63
2012-06-18,57
2012-06-19,58
2012-06-20,57
2012-06-21,56
2012-06-22,55
2012-06-23,59
2012-06-24,62
2012-06-25,56
2012-06-26,55
2012-06-27,54
2012-06-28,53
2012-06-29,56
2012-06-30,58
