Day,apple
2009-02-01,94
2009-02-02,86
2009-02-03,86
2009-02-04,85
2009-02-05,86
2009-02-06,87
2009-02-07,100
2009-02-08,94
2009-02-09,83
2009-02-10,84
2009-02-11,82
2009-02-12,83
2009-02-13,85
2009-02-14,91
2009-02-15,91
2009-02-16,86
2009-02-17,82
2009-02-18,83
2009-02-19,80
2009-02-20,83
2009-02-21,92
2009-02-22,94
2009-02-23,84
2009-02-24,86
2009-02-25,87
2009-02-26,82
2009-02-27,86
2009-02-28,95
