Day,amazon
2008-12-01,89
2008-12-02,84
2008-12-03,83
2008-12-04,85
2008-12-05,83
2008-12-06,90
2008-12-07,99
2008-12-08,98
2008-12-09,92
2008-12-10,90
2008-12-11,87
2008-12-12,88
2008-12-13,94
2008-12-14,100
2008-12-15,97
2008-12-16,90
2008-12-17,90
2008-12-18,84
2008-12-19,79
2008-12-20,81
2008-12-21,80
2008-12-22,73
2008-12-23,67
2008-12-24,62
2008-12-25,68
2008-12-26,77
2008-12-27,82
2008-12-28,80
2008-12-29,75
2008-12-30,70
2008-12-31,67
