Day,amazon
2005-05-01,93
2005-05-02,85
2005-05-03,83
2005-05-04,83
2005-05-05,84
2005-05-06,87
2005-05-07,92
2005-05-08,100
2005-05-09,88
2005-05-10,86
2005-05-11,81
2005-05-12,82
2005-05-13,81
2005-05-14,89
2005-05-15,96
2005-05-16,82
2005-05-17,83
2005-05-18,82
2005-05-19,87
2005-05-20,87
2005-05-21,89
2005-05-22,92
2005-05-23,85
2005-05-24,87
2005-05-25,80
2005-05-26,84
2005-05-27,82
2005-05-28,82
2005-05-29,88
2005-05-30,83
2005-05-31,82
