Day,microsoft
2005-09-01,93
2005-09-02,90
2005-09-03,80
2005-09-04,80
2005-09-05,87
2005-09-06,93
2005-09-07,97
2005-09-08,100
2005-09-09,91
2005-09-10,88
2005-09-11,86
2005-09-12,90
2005-09-13,98
2005-09-14,100
2005-09-15,96
2005-09-16,97
2005-09-17,87
2005-09-18,88
2005-09-19,89
2005-09-20,97
2005-09-21,96
2005-09-22,95
2005-09-23,94
2005-09-24,84
2005-09-25,81
2005-09-26,91
2005-09-27,97
2005-09-28,96
2005-09-29,94
2005-09-30,90
