Day,motorola
2009-06-01,91
2009-06-02,89
2009-06-03,88
2009-06-04,89
2009-06-05,89
2009-06-06,95
2009-06-07,92
2009-06-08,89
2009-06-09,92
2009-06-10,91
2009-06-11,90
2009-06-12,92
2009-06-13,93
2009-06-14,90
2009-06-15,87
2009-06-16,90
2009-06-17,92
2009-06-18,91
2009-06-19,89
2009-06-20,100
2009-06-21,97
2009-06-22,91
2009-06-23,94
2009-06-24,98
2009-06-25,90
2009-06-26,91
2009-06-27,94
2009-06-28,89
2009-06-29,91
2009-06-30,92
