Day,motorola
2004-10-01,83
2004-10-02,100
2004-10-03,88
2004-10-04,84
2004-10-05,86
2004-10-06,80
2004-10-07,80
2004-10-08,81
2004-10-09,94
2004-10-10,87
2004-10-11,89
2004-10-12,83
2004-10-13,81
2004-10-14,88
2004-10-15,91
2004-10-16,93
2004-10-17,91
2004-10-18,80
2004-10-19,83
2004-10-20,83
2004-10-21,80
2004-10-22,85
2004-10-23,94
2004-10-24,89
2004-10-25,84
2004-10-26,83
2004-10-27,84
2004-10-28,80
2004-10-29,87
2004-10-30,99
2004-10-31,87
